,name,description,longitude,latitude,category,country
163802,Tugu Sembuh Lor,,110.2923519,-7.7802679,Monument,Indonesia
163803,Tugu Sepatu Cibaduyut,,107.5952938,-6.9474505,Monument,Indonesia
163804,Tugu Serui,Tugu Silas Papare,136.2431008,-1.8861398,Monument,Indonesia
163805,Tugu Simpang Beo,,99.1669097,3.3519131,Monument,Indonesia
163806,Tugu Simpang Enam,,99.8252599,2.1026783,Monument,Indonesia
163807,Tugu Simpang Kawat,,99.7137814,2.9212351,Monument,Indonesia
163808,Tugu Simpang Kotapinang,,100.0837037,1.8947358,Monument,Indonesia
163809,Tugu Simpang Lima,,110.7528514,-7.6897627,Monument,Indonesia
163810,Tugu Simpang Tiga Penanggalan,,98.0209998,2.6281622,Monument,Indonesia
163811,Tugu Singget,,111.6224474,-6.9846945,Monument,Indonesia
163812,Tugu Siring 0 KM,,114.592579,-3.3149992,Monument,Indonesia
163813,Tugu Sleman Sembada,,110.4342145,-7.7436068,Monument,Indonesia
163814,Soekarno-Hatta Statue,,106.6619887,-6.1234993,Monument,Indonesia
163815,Tugu TKR,,110.7449872,-7.5195133,Monument,Indonesia
163816,Tugu TMP Purbosaroyo Purbalingga,,109.3515564,-7.3957942,Monument,Indonesia
163817,Tugu Taman Kota Prabujaya,,104.2464047,-3.4185159,Monument,Indonesia
163818,Tugu Taman Sampit,,112.9600226,-2.537359,Scenic View,Indonesia
163819,Tugu Tani,,106.8348479,-6.1827058,Monument,Indonesia
163820,Tugu Tani Kleben,,110.7767082,-7.5264836,Monument,Indonesia
163821,Tugu Tanjung Uban,,104.2211071,1.0642541,Monument,Indonesia
163822,Tugu Tapal Batas RI,,125.735629,-8.0545425,Monument,Indonesia
163823,Tugu Tata Nugraha,,99.0748203,2.9625646,Monument,Indonesia
163824,Ciboleger Monument,,106.225055,-6.5941277,Monument,Indonesia
163825,Tugu Timbangan,,98.8796163,3.5544662,Monument,Indonesia
163826,Tugu Tobong Gamping Bunderan Siyono,,110.5861899,-7.9503286,Monument,Indonesia
163827,Tugu Trikora (Monolith),,128.1801343,-3.6984171,Monument,Indonesia
163828,Tugu UKS,,112.4400257,-7.4892889,Monument,Indonesia
163829,Tugu Waru,,116.6183084,-1.3907308,Monument,Indonesia
163830,Tugu Wisma Karya,,107.7593834,-6.5714858,Monument,Indonesia
163831,Tugu batas Stan 1940,,110.4329147,-7.7604908,Monument,Indonesia
163832,Tugu cot mane,,96.8225032,3.7627782,Monument,Indonesia
163833,Tugu kakap raya,,110.4084816,-7.7399044,Monument,Indonesia
163834,Tuguh rimau gunung dempo,,103.1665308,-4.022783,Theme Park,Indonesia
163835,Tuju,,129.9055146,-4.5167184,Natural Landmark,Indonesia
163836,Tukeng Dangkateke,,120.6306,-8.3975,Natural Landmark,Indonesia
163837,Tukeng Golobilas,,120.6433,-8.3538,Natural Landmark,Indonesia
163838,Tukeng Gopalaza,,120.7019,-8.3452,Natural Landmark,Indonesia
163839,Tukeng Lempasnai,,120.6966,-8.3357,Natural Landmark,Indonesia
163840,Tukeng Menggalo,,120.6713,-8.3585,Natural Landmark,Indonesia
163841,Tukeng Mpajuma,,120.7081,-8.3465,Natural Landmark,Indonesia
163842,Tukeng Ndili,,120.6855,-8.3494,Natural Landmark,Indonesia
163843,Tukeng Nila,,120.7152,-8.3486,Natural Landmark,Indonesia
163844,Tukeng Nini,,120.6524,-8.4122,Natural Landmark,Indonesia
163845,Tukeng Wingkak,,120.6461,-8.4314,Natural Landmark,Indonesia
163846,Tulamben Marine Reserve,,115.5934509,-8.2747556,Nature Reserve,Indonesia
163847,Tulangan,,112.6510185,-7.4655613,Tourist Attraction,Indonesia
163848,Tunggang Gajah,,112.7357126,-7.2964851,Tourist Attraction,Indonesia
163849,Tunggulan,,97.96,4.0698,Natural Landmark,Indonesia
163850,Tuntuli,,124.2883541,-8.3076225,Natural Landmark,Indonesia
163851,Turtle Conservation,Facility to see little turtles beeing raised in pools,116.0433069,-8.3490485,Zoo,Indonesia
163852,Turtle Conservation And Education Center,,115.2381114,-8.7241003,Zoo,Indonesia
163853,Turtle Conservation Center,,116.0095013,-8.7191523,Tourist Attraction,Indonesia
163854,Turtle Point,,116.0872219,-8.3547935,Tourist Attraction,Indonesia
163855,Turtle point,,116.0437832,-8.3427036,Tourist Attraction,Indonesia
163856,Turtle Snorkeling Spot,,116.0419493,-8.3401179,Tourist Attraction,Indonesia
163857,Turtle egg beach (nightly),,116.9783201,-9.0821089,Tourist Attraction,Indonesia
163858,Turtle foundation,,117.50091,2.1470533,Tourist Attraction,Indonesia
163859,Tutu Eki,,120.0521,-1.9485,Natural Landmark,Indonesia
163860,Tutu Karue,,120.0978,-1.7597,Natural Landmark,Indonesia
163861,Tutu Lamalu,,120.0158,-1.8669,Natural Landmark,Indonesia
163862,Tutu Lelio,,120.0101,-1.8023,Natural Landmark,Indonesia
163863,Tutu Malemo,,120.1626,-1.7647,Natural Landmark,Indonesia
163864,Tutu Pobankaia,,120.059,-1.8929,Natural Landmark,Indonesia
163865,Tutu Roalabu,,120.0496,-1.9197,Natural Landmark,Indonesia
163866,Tutu Tiroamada,,120.06,-1.8268,Natural Landmark,Indonesia
163867,Tutu Tokuni,,120.0869,-1.9797,Natural Landmark,Indonesia
163868,Tutu Toriate,,120.0061,-1.7628,Natural Landmark,Indonesia
163869,Tutu Waleani,,120.0948,-1.9191,Natural Landmark,Indonesia
163870,Tutu Walowulu,,120.0669,-1.848,Natural Landmark,Indonesia
163871,Twin Lake,View on the lake,115.1007843,-8.2461063,Scenic View,Indonesia
163872,UNESCO Dedication,,115.1722648,-8.5438182,Monument,Indonesia
163873,UPB IAIN Jember,,113.6560969,-8.1953221,Scenic View,Indonesia
163874,UPTD Pendidikan Kecamatan Dander,,111.849414,-7.2523035,Monument,Indonesia
163875,USAT Liberty Wreck,From underwater 4m down to 35m,115.5926122,-8.2739054,Tourist Attraction,Indonesia
163876,Ubia,,136.8024651,-4.0060549,Natural Landmark,Indonesia
163877,"Ujung Jembatan, Tambak 1",,116.6906469,0.0807443,Scenic View,Indonesia
163878,Ujung Pantai Boom,,112.0679818,-6.8869731,Scenic View,Indonesia
163879,Ulate Sapalewa,,129.616667,-2.916667,Natural Landmark,Indonesia
163880,Ulu Petanu,,115.3008513,-8.4145183,Tourist Attraction,Indonesia
163881,Ulubesitang,,97.9,3.95,Natural Landmark,Indonesia
163882,Uma Lengge,,118.5326529,-8.4306453,Archaeological Site,Indonesia
163883,Umbulan Tanaka,,112.4980203,-8.0847358,Tourist Attraction,Indonesia
163884,Underwater Buddha Statue Garden,Underwater sculptures,115.4662176,-8.68443,Tourist Attraction,Indonesia
163885,Underwater Shrine,,115.6610709,-8.3376207,Tourist Attraction,Indonesia
163886,Underwater Volcano,,95.2875439,5.8408924,Tourist Attraction,Indonesia
163887,Underwater volcano,,125.3735386,2.667431,Tourist Attraction,Indonesia
163888,Undundi-Wandandi,,136.4227077,-3.5066947,Natural Landmark,Indonesia
163889,Ungko,,112.7360017,-7.2947748,Tourist Attraction,Indonesia
163890,Ungup-Ungup,,112.5656923,-7.6999508,Scenic View,Indonesia
163891,University of Indonesia Wood,,106.8293001,-6.3560403,Tourist Attraction,Indonesia
163892,Unknown. Better than spider web field,,120.4833339,-8.5936117,Scenic View,Indonesia
163893,Unter Aibila,,117.4861,-8.6079,Natural Landmark,Indonesia
163894,Unter Aibua,,117.7817,-8.8535,Natural Landmark,Indonesia
163895,Unter Aiterarang,,117.8345,-8.824,Natural Landmark,Indonesia
163896,Unter Asam,,117.944927,-8.770749,Natural Landmark,Indonesia
163897,Unter Ayan,,117.1608,-8.4377,Natural Landmark,Indonesia
163898,Unter Bale,,117.1752,-8.4006,Natural Landmark,Indonesia
163899,Unter Baman,,117.7249,-8.7293,Natural Landmark,Indonesia
163900,Unter Bangkongbau,,117.3558,-8.4992,Natural Landmark,Indonesia
163901,Unter Barajaran,,117.7356,-8.656,Natural Landmark,Indonesia
163902,Unter Batubimi,,117.7188,-8.7481,Natural Landmark,Indonesia
163903,Unter Batuiting,,117.3084,-8.4418,Natural Landmark,Indonesia
163904,Unter Batukerekeh,,117.4204,-8.5372,Natural Landmark,Indonesia
163905,Unter Batungongo,,117.6852,-8.6634,Natural Landmark,Indonesia
163906,Unter Batuukuk,,117.7776,-8.8112,Natural Landmark,Indonesia
163907,Unter Bedas,,117.7374,-8.6695,Natural Landmark,Indonesia
163908,Unter Bele,,117.4621,-8.5494,Natural Landmark,Indonesia
163909,Unter Beringin,,117.1561,-8.3792,Natural Landmark,Indonesia
163910,Unter Bia,,117.929,-8.7551,Natural Landmark,Indonesia
163911,Unter Bila,,117.5556,-8.599,Natural Landmark,Indonesia
163912,Unter Bira,,117.5994,-8.6125,Natural Landmark,Indonesia
163913,Unter Buinrea,,117.1712,-8.4027,Natural Landmark,Indonesia
163914,Unter Buru,,117.4839,-8.5573,Natural Landmark,Indonesia
163915,Unter Busing,,117.9334,-8.7893,Natural Landmark,Indonesia
163916,Unter Dakung,,117.183,-8.4034,Natural Landmark,Indonesia
163917,Unter Deabalu,,117.6382,-8.6279,Natural Landmark,Indonesia
163918,Unter Desaloka,,117.5368,-8.6068,Natural Landmark,Indonesia
163919,Unter Genteng,,117.5082,-8.5565,Natural Landmark,Indonesia
163920,Unter Gili,,117.4037,-8.5579,Natural Landmark,Indonesia
163921,Unter Intan,,117.5856,-8.6243,Natural Landmark,Indonesia
163922,Unter Jadi,,117.2117,-8.4638,Natural Landmark,Indonesia
163923,Unter Jagung,,117.2877,-8.436,Natural Landmark,Indonesia
163924,Unter Jeliti,,117.6913,-8.6717,Natural Landmark,Indonesia
163925,Unter Jengkiyo,,117.8244,-8.8149,Natural Landmark,Indonesia
163926,Unter Jerimang,,117.7608,-8.7854,Natural Landmark,Indonesia
163927,Unter Jurubaru,,117.1688,-8.4249,Natural Landmark,Indonesia
163928,Unter Kalimian,,117.4444,-8.612,Natural Landmark,Indonesia
163929,Unter Kapas,,117.7271,-8.7021,Natural Landmark,Indonesia
163930,Unter Kelanung,,117.7394,-8.7279,Natural Landmark,Indonesia
163931,Unter Kele,,117.8926,-8.7595,Natural Landmark,Indonesia
163932,Unter Kenangi,,117.7531,-8.804,Natural Landmark,Indonesia
163933,Unter Ketapa,,117.5269,-8.5222,Natural Landmark,Indonesia
163934,Unter Kuangkelepang,,117.2987,-8.4373,Natural Landmark,Indonesia
163935,Unter Kukin,,117.9229,-8.792,Natural Landmark,Indonesia
163936,Unter Lagenang,,117.5699,-8.6006,Natural Landmark,Indonesia
163937,Unter Layang,,117.5475,-8.6387,Natural Landmark,Indonesia
163938,Unter Leak,,117.7012,-8.6793,Natural Landmark,Indonesia
163939,Unter Lengir,,117.5017,-8.5571,Natural Landmark,Indonesia
163940,Unter Lengkar,,117.4471,-8.6204,Natural Landmark,Indonesia
163941,Unter Liangsona,,117.5493,-8.5169,Natural Landmark,Indonesia
163942,Unter Lita,,117.4278,-8.7072,Natural Landmark,Indonesia
163943,Unter Malang,,117.6528,-8.6372,Natural Landmark,Indonesia
163944,Unter Malang,,117.7804,-8.8167,Natural Landmark,Indonesia
163945,Unter Mangeren,,117.748,-8.7122,Natural Landmark,Indonesia
163946,Unter Mare,,117.726,-8.7478,Natural Landmark,Indonesia
163947,Unter Mengkoang,,117.6379,-8.6259,Natural Landmark,Indonesia
163948,Unter Monte,,117.4482,-8.6001,Natural Landmark,Indonesia
163949,Unter Monyek,,117.619,-8.6121,Natural Landmark,Indonesia
163950,Unter Munung Ode,,117.533,-8.5555,Natural Landmark,Indonesia
163951,Unter Munung Rea,,117.5274,-8.5556,Natural Landmark,Indonesia
163952,Unter Nene,,117.777,-8.8328,Natural Landmark,Indonesia
163953,Unter Nongasu,,117.9092,-8.7591,Natural Landmark,Indonesia
163954,Unter Nungal,,117.1821,-8.4139,Natural Landmark,Indonesia
163955,Unter Pangkerat,,117.6977,-8.6658,Natural Landmark,Indonesia
163956,Unter Pantulangan,,117.7186,-8.6906,Natural Landmark,Indonesia
163957,Unter Parakolat,,117.7364,-8.7159,Natural Landmark,Indonesia
163958,Unter Pemanto,,117.7627,-8.8304,Natural Landmark,Indonesia
163959,Unter Penebis,,117.6248,-8.5886,Natural Landmark,Indonesia
163960,Unter Pengusi,,117.3124,-8.5869,Natural Landmark,Indonesia
163961,Unter Ramonang,,117.5652,-8.6536,Natural Landmark,Indonesia
163962,Unter Rango,,117.5174,-8.6333,Natural Landmark,Indonesia
163963,Unter Renga,,117.7813,-8.8592,Natural Landmark,Indonesia
163964,Unter Rokam,,117.7683,-8.8355,Natural Landmark,Indonesia
163965,Unter Rui,,117.7254,-8.7208,Natural Landmark,Indonesia
163966,Unter Samparbatubangke,,117.3416,-8.564,Natural Landmark,Indonesia
163967,Unter Samparmalar,,117.6935,-8.6759,Natural Landmark,Indonesia
163968,Unter Sapan,,117.6845,-8.6243,Natural Landmark,Indonesia
163969,Unter Satong,,117.783333,-8.866667,Natural Landmark,Indonesia
163970,Unter Sebokal,,117.4719,-8.5664,Natural Landmark,Indonesia
163971,Unter Sekedit,,117.3013,-8.4484,Natural Landmark,Indonesia
163972,Unter Sekedung,,117.987,-8.8458,Natural Landmark,Indonesia
163973,Unter Sekoyong,,117.6335,-8.5849,Natural Landmark,Indonesia
163974,Unter Selomar,,117.6614,-8.6438,Natural Landmark,Indonesia
163975,Unter Semongkat,,117.3119,-8.5712,Natural Landmark,Indonesia
163976,Unter Semri,,117.4691,-8.5112,Natural Landmark,Indonesia
163977,Unter Sengal,,117.7436,-8.6762,Natural Landmark,Indonesia
163978,Unter Sengkerek,,117.3057,-8.4495,Natural Landmark,Indonesia
163979,Unter Sepanas,,117.186,-8.4107,Natural Landmark,Indonesia
163980,Unter Sepang,,117.6089,-8.6389,Natural Landmark,Indonesia
163981,Unter Setongo,,117.3069,-8.5785,Natural Landmark,Indonesia
163982,Unter Sowat,,117.5001,-8.5403,Natural Landmark,Indonesia
163983,Unter Tamiribalas,,117.5182,-8.5236,Natural Landmark,Indonesia
163984,Unter Tamsi,,117.5435,-8.6069,Natural Landmark,Indonesia
163985,Unter Tawar,,117.7661,-8.842,Natural Landmark,Indonesia
163986,Unter Tawar,,117.9723,-8.8713,Natural Landmark,Indonesia
163987,Unter Telang,,117.7087,-8.6779,Natural Landmark,Indonesia
163988,Unter Terata,,117.6584,-8.5732,Natural Landmark,Indonesia
163989,Unter Terban,,117.704,-8.672,Natural Landmark,Indonesia
163990,Unter Teruntum,,117.6683,-8.6419,Natural Landmark,Indonesia
163991,Unter Tongo,,117.4184,-8.5408,Natural Landmark,Indonesia
163992,Unter Uti,,117.5147,-8.5787,Natural Landmark,Indonesia
163993,Unter Yasin,,117.8319,-8.793,Natural Landmark,Indonesia
163994,Upper Point Waterfall,,115.1829309,-8.1782652,Scenic View,Indonesia
163995,Upper Waterfall Lookout,,116.4393486,-8.3635591,Scenic View,Indonesia
163996,Upside Down World Bandung,,107.6162203,-6.8971801,Tourist Attraction,Indonesia
163997,Uruk Bakal,,98.3997,3.2619,Natural Landmark,Indonesia
163998,Uruk Batu Gajah,,98.1946,3.1065,Natural Landmark,Indonesia
163999,Uruk Batumerdang,,98.2053,3.2328,Natural Landmark,Indonesia
164000,Uruk Baturambat,,98.1982,3.208,Natural Landmark,Indonesia
164001,Uruk Bentappah,,98.4369,3.2779,Natural Landmark,Indonesia
164002,Uruk Bertang,,98.4818,3.3117,Natural Landmark,Indonesia
164003,Uruk Buluh,,98.4276,3.3193,Natural Landmark,Indonesia
164004,Uruk Ganjang,,98.4858,3.2152,Natural Landmark,Indonesia
164005,Uruk Gerat,,98.2047,3.1337,Natural Landmark,Indonesia
164006,Uruk Gerungang,,98.3775,3.2979,Natural Landmark,Indonesia
164007,Uruk Jering,,98.2635,3.1532,Natural Landmark,Indonesia
164008,Uruk Karangpinang,,98.3248,3.0111,Natural Landmark,Indonesia
164009,Uruk Ketaran,,98.3984,3.0108,Natural Landmark,Indonesia
164010,Uruk Liang,,98.2995,3.2165,Natural Landmark,Indonesia
164011,Uruk Maresi,,98.2563,3.1976,Natural Landmark,Indonesia
164012,Uruk Mendem,,98.6182,3.2755,Natural Landmark,Indonesia
164013,Uruk Murba,,98.298,3.2293,Natural Landmark,Indonesia
164014,Uruk Pangkukuhan,,98.2652,3.2153,Natural Landmark,Indonesia
164015,Uruk Penatapan,,98.3349,3.1954,Natural Landmark,Indonesia
164016,Uruk Pintumerga,,98.3649,3.0057,Natural Landmark,Indonesia
164017,Uruk Salit,,98.1281,3.098,Natural Landmark,Indonesia
164018,Uruk Saremba,,98.4112,3.2867,Natural Landmark,Indonesia
164019,Uruk Sarinala,,98.3401,3.2192,Natural Landmark,Indonesia
164020,Uruk Simacak,,98.4313,3.2363,Natural Landmark,Indonesia
164021,Uruk Singabat,,98.3735,3.3205,Natural Landmark,Indonesia
164022,Uruk Sipilpil,,98.4487,3.3305,Natural Landmark,Indonesia
164023,Uruk Tambang,,98.3849,3.2902,Natural Landmark,Indonesia
164024,Valentijn,,139.7356106,-4.41949,Natural Landmark,Indonesia
164025,Valentine Hills,,124.80339,1.3224316,Tourist Attraction,Indonesia
164026,Venusberg,,137.133333,-4.3,Natural Landmark,Indonesia
164027,View,,98.5356292,3.2437179,Scenic View,Indonesia
164028,View,,115.1400924,-8.3927875,Scenic View,Indonesia
164029,View From Butoh Hill,,121.3368593,-2.5420069,Scenic View,Indonesia
164030,View From Coffee Plantation To Waterfal,3 man-made platforms to take fotos and enjoy the view,116.4026172,-8.3101513,Scenic View,Indonesia
164031,View Point To Rice Terrace,,115.6089024,-8.3683016,Tourist Attraction,Indonesia
164032,View only area,,115.1822243,-8.1770129,Scenic View,Indonesia
164033,View over the lake (behind wall),,120.5601246,-8.6358225,Scenic View,Indonesia
164034,View point,,115.564471,-8.508578,Scenic View,Indonesia
164035,View point color lake,,109.9146578,-7.2112416,Scenic View,Indonesia
164036,View point on Labuan Bajo & Komodo,,119.9543551,-8.593405,Scenic View,Indonesia
164037,View point on Labuan Bajo & Komodo,,119.9915558,-8.5836575,Scenic View,Indonesia
164038,"View point on a hill, panorama",,132.2064448,-1.2836508,Scenic View,Indonesia
164039,View point on huge rice field terrasse,,120.5612346,-8.6566618,Scenic View,Indonesia
164040,View point to the lake,,132.1935264,-1.2744099,Scenic View,Indonesia
164041,View towards the river,,100.3613778,-0.9638271,Scenic View,Indonesia
164042,Viewpoint Embuhanga,,125.5616325,3.6537601,Scenic View,Indonesia
164043,Viewpoint I Love You,,125.5233022,3.6283468,Scenic View,Indonesia
164044,Viewpoint Lava Solidified Merapi,,110.4449728,-7.5827441,Scenic View,Indonesia
164045,Viewpoint Merapi,,110.4465659,-7.4693646,Scenic View,Indonesia
164046,Viewpoint Ulu - Karangetang,,125.4219752,2.6575813,Scenic View,Indonesia
164047,Viewpoint lake & hot springs,,124.8280076,1.2747219,Scenic View,Indonesia
164048,Viewpoint terrace,,114.6621393,-8.1568972,Scenic View,Indonesia
164049,Vila Almarick Biorock,,116.0433854,-8.3461172,Tourist Attraction,Indonesia
164050,Village,,115.0656849,-8.4446244,Tourist Attraction,Indonesia
164051,Village Lengo,,118.35197,1.411335,Tourist Attraction,Indonesia
164052,Village Wogo,,121.0531754,-8.8326877,Archaeological Site,Indonesia
164053,Vishnu Statue,,115.1682482,-8.8098813,Other,Indonesia
164054,Volcanic Sulpher,,98.9443949,2.074709,Tourist Attraction,Indonesia
164055,Volcanic bubble beach,,125.3727793,2.6691515,Tourist Attraction,Indonesia
164056,Vredestuin De Karanganjar Koffieplantage,,112.2410708,-7.9969805,Museum,Indonesia
164057,WADUK BADE,,110.705383,-7.3588385,Tourist Attraction,Indonesia
164058,WATU GEDHEK,,114.1184453,-8.2580957,Tourist Attraction,Indonesia
164059,WW2 Airplane,,110.3764121,-7.8406888,Monument,Indonesia
164060,Wachter,,139.4630075,-4.457789,Natural Landmark,Indonesia
164061,Wadu Ncuhi,,118.4022964,-8.7760627,Archaeological Site,Indonesia
164062,Waduk Cengklik Park,,110.7257747,-7.5182838,Tourist Attraction,Indonesia
164063,Waebela village,,120.96982,-8.9451121,Tourist Attraction,Indonesia
164064,Waecicu Beach,,119.87214,-8.4639597,Tourist Attraction,Indonesia
164065,Wagir Batang,,110.017778,-7.161389,Natural Landmark,Indonesia
164066,Wagir Bawang,,110.028333,-7.149722,Natural Landmark,Indonesia
164067,Wagir Weru,,110.011667,-7.180556,Natural Landmark,Indonesia
164068,Wagura,,133.85,-2.816667,Natural Landmark,Indonesia
164069,Wahana Bola Air,,98.7271994,3.7142596,Tourist Attraction,Indonesia
164070,Wahana Flying Fox,,112.5701282,-8.16821,Tourist Attraction,Indonesia
164071,Wahana Rakit Romance,,98.727076,3.7140367,Tourist Attraction,Indonesia
164072,Waikrowa,,122.916667,-8.266667,Natural Landmark,Indonesia
164073,Wainukendi,,135.5,-0.716667,Natural Landmark,Indonesia
164074,Walakletan,,130.468056,-3.623889,Natural Landmark,Indonesia
164075,Walanda Maramis,,124.8480029,1.4886102,Monument,Indonesia
164076,Walataolon,,127.080278,-3.547778,Natural Landmark,Indonesia
164077,Walk Path,,110.3561224,-7.7951105,Tourist Attraction,Indonesia
164078,Walk to Afo 1-3 (Oldest clove trees),,127.3582448,0.7903497,Tourist Attraction,Indonesia
164079,Wallaby,,112.7370916,-7.296839,Tourist Attraction,Indonesia
164080,Wallacea Sawerigading Mining Park,,121.3449412,-2.5258597,Theme Park,Indonesia
164081,Wana Wisata Grape,,111.641615,-7.6997259,Theme Park,Indonesia
164082,Wanawisata Penggaron,,110.4235811,-7.1141462,Tourist Attraction,Indonesia
164083,Wandos Mangled Forested Boat Beach,,135.7870431,-0.7127577,Tourist Attraction,Indonesia
164084,Wanggameti,,120.236227,-10.116436,Natural Landmark,Indonesia
164085,Wanggo,,122.268889,0.568056,Natural Landmark,Indonesia
164086,War Memorial,,100.1904734,0.1005045,Tourist Attraction,Indonesia
164087,Warai,,130.6675,-0.319444,Natural Landmark,Indonesia
164088,Warhuk,,132.999167,-5.673056,Natural Landmark,Indonesia
164089,Warkuk,,132.961667,-5.713333,Natural Landmark,Indonesia
164090,Warung Gado-gado Bu Min,,116.1048066,-2.2613219,Scenic View,Indonesia
164091,Warung Gombong Teh Andra,,107.6215938,-6.8886001,Scenic View,Indonesia
164092,Warung Happy,,119.4206913,-5.1783118,Art Gallery,Indonesia
164093,Warung's point of view,,115.4930222,-2.7955746,Scenic View,Indonesia
164094,Wasian,,133.366667,-1.783333,Natural Landmark,Indonesia
164095,Wataikwa,,136.833333,-4.166667,Natural Landmark,Indonesia
164096,Water Boom,,108.3450154,-7.2589278,Theme Park,Indonesia
164097,Water Buffaloes Boat,,115.1105073,-2.6313814,Scenic View,Indonesia
164098,Water castle Tamansari,,110.358984,-7.8101354,Castle,Indonesia
164099,Water sport,,115.2227585,-8.7600498,Tourist Attraction,Indonesia
